USTACK_HASH,USTACK_SYMS
99a1f5d17b19bab6,'pthread_cond_timedwait+0x23e;PlatformMonitor::wait(unsigned long)+0x60;Monitor::wait_without_safepoint_check(unsigned long)+0x3d;WatcherThread::sleep() const+0x7f;WatcherThread::run()+0x29;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
b5d35f8d4cd136d0,'OptoRuntime::new_instance_C(Klass*, JavaThread*)+0x182'
29c0502161aa268e,'G1AllocRegion::new_alloc_region_and_allocate(unsigned long, bool)+0x1a;G1CollectedHeap::attempt_allocation_slow(unsigned int, unsigned long)+0x10b;G1CollectedHeap::allocate_new_tlab(unsigned long, unsigned long, unsigned long*)+0xdd;MemAllocator::mem_allocate_inside_tlab_slow(MemAllocator::Allocation&) const+0x1bf;MemAllocator::allocate() const+0xe7;TypeArrayKlass::allocate_common(int, bool, JavaThread*)+0xb9;OptoRuntime::new_array_C(Klass*, int, JavaThread*)+0x121'
a5e1618c6899e44e,'OptoRuntime::new_array_C(Klass*, int, JavaThread*)+0x7a'
c33e34f2ee4e013a,'_bt_compare+0x1c0;_bt_search+0x97;_bt_first+0x8c1;btgettuple+0x9f;index_getnext_tid+0x2f;systable_getnext_ordered+0x31;heap_fetch_toast_slice+0x26d;detoast_attr+0x115;vector_cmp+0x24'
92bb89d10e836853,'__libc_start_main+0x8b'
4b871af7c76b321b,'PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;_PyEval_EvalFrameDefault+0x4cb0'
873cd71a4bf81d70,'pthread_cond_timedwait+0x23e;_PyEval_EvalFrameDefault+0xae23;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;_PyEval_EvalFrameDefault+0x4cb0'
a21c5f6ebda4c9bd,'log_files_governor(log_t*)+0xc8'
ed2dea81c0deebd1,''
c39ae70d40992008,''
897ca09624e74368,''
112cb00da02e0216,''
9517a31e4aac170f,''
1d11ec16a32f8713,''
581051c6a71a13c0,''
b41f3a510fad1ad0,''
da3b560dbd227008,''
6f22611c04662737,''
4e3f6ab2e72fa316,''
cac12e0b88d84387,''
82dceb74a41e9760,''
e00aed23d57ae4d7,''
54d0c66b58e4584a,''
97304f8baffbb72d,''
8c320f219aee23a8,''
483bb992888ba84a,''
8fa7d05db06d215c,''
be42a90b3b74066d,''
f668cb73f04a160a,''
228c72e9b0114d30,''
ee29fa938a944089,''
b975aa3fc10fd339,''
efc732e822470a1f,''
ad79341001ca64ad,''
42b3b769e5d1a6a,''
e21d09363f971a6a,''
addeb25a89222ca2,''
34747b47eb4db3ad,''
362583f90ed186f7,'build_index_pathkeys+0xba;create_index_paths+0x3a0;make_one_rel+0x1d3;query_planner+0x14f;subquery_planner+0xbe2;standard_planner+0x132;pg_plan_query+0x4b;pg_plan_queries+0x52;GetCachedPlan+0x2d1;SPI_execute+0xd5'
3b958660c361849f,'LinkResolver::resolve_method(LinkInfo const&, Bytecodes::Code, JavaThread*)+0x345;LinkResolver::resolve_static_call(CallInfo&, LinkInfo const&, bool, JavaThread*)+0x48;LinkResolver::resolve_invoke(CallInfo&, Handle, constantPoolHandle const&, int, Bytecodes::Code, JavaThread*)+0x17b;SharedRuntime::find_callee_info_helper(vframeStream&, Bytecodes::Code&, CallInfo&, JavaThread*)+0x3c8;SharedRuntime::find_callee_info(Bytecodes::Code&, CallInfo&, JavaThread*)+0x9c;SharedRuntime::resolve_sub_helper(bool, bool, JavaThread*)+0x121;SharedRuntime::resolve_helper(bool, bool, JavaThread*)+0x3b;SharedRuntime::resolve_static_call_C(JavaThread*)+0x59'
eaf2a7af832b0c5c,'Mutex::lock_contended(Thread*)+0x9b;Mutex::lock()+0x4b;G1CollectedHeap::attempt_allocation_slow(unsigned int, unsigned long)+0xa7;G1CollectedHeap::allocate_new_tlab(unsigned long, unsigned long, unsigned long*)+0xdd;MemAllocator::mem_allocate_inside_tlab_slow(MemAllocator::Allocation&) const+0x1bf;MemAllocator::allocate() const+0xe7;TypeArrayKlass::allocate_common(int, bool, JavaThread*)+0xb9;OptoRuntime::new_array_C(Klass*, int, JavaThread*)+0x121'
73032dd6585253b9,'G1CollectedHeap::allocate_new_tlab(unsigned long, unsigned long, unsigned long*)+0xdd;MemAllocator::mem_allocate_inside_tlab_slow(MemAllocator::Allocation&) const+0x1bf;MemAllocator::allocate() const+0xe7;TypeArrayKlass::allocate_common(int, bool, JavaThread*)+0xb9;OptoRuntime::new_array_C(Klass*, int, JavaThread*)+0x121'
7246501f71ba21a3,'index_fetch_heap+0x6c;systable_getnext_ordered+0x41;heap_fetch_toast_slice+0x26d;detoast_attr+0x115;vector_cmp+0x17;tuplesort_puttuple_common+0x1b3;tuplesort_putdatum+0x67'
82d0b04390a9e44,''
e411d2c709a43e48,'_PyEval_EvalFrameDefault+0xae23;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;_PyEval_EvalFrameDefault+0x4cb0'
253fe49fe806fc38,'_PyRuntimeState_Init+0x5b;_PyRuntime_Initialize+0x3a;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
ca51637786a96462,'log_files_governor(log_t*)+0xc8'
c41738d71e63fd6f,''
32b052c7e7f824cc,''
36a448575103316,''
7583da1d99bb2a3f,''
e14ee1ed7545b8e8,''
f86b8464d4f6eb3f,''
3b55dff788465c09,''
326c7f6aeaf2e39,''
78d752e039aec8b5,''
e123dca1a67a0d7d,''
d8d7d34557e46e39,''
3715de8feb154a39,''
140447ccf1f6bb46,''
ff01aa8b707b39eb,''
112a754e994cc3ad,''
40d060d5fa7d0aa0,''
af0b4f3f00aabc55,''
857a0f23c6cbad85,''
55ebdf2f0450377a,''
c0881c1359da862a,''
97b5ff9a3b3fd77a,''
748d21b0eef64e0e,''
d13fe5fd232d6cb5,''
a252a29f87e0f878,''
6cc79c6558b68882,''
49f1c24c821023cd,''
dde216ac107e15e5,''
1492d1572308e3ad,''
c305550b622d3dd9,''
b532a4df1ce432be,''
f1cf695eaeb04dba,'add_paths_to_joinrel+0x715;make_join_rel+0x131;join_search_one_level+0x33a;standard_join_search+0x63;query_planner+0x14f;subquery_planner+0xbe2;standard_planner+0x132;pg_plan_query+0x4b;pg_plan_queries+0x52;GetCachedPlan+0x2d1;SPI_execute+0xd5;pgsentinel_main+0x19d;StartBackgroundWorker+0x22d'
12726ea5060529e,'sudo_ev_loop_v1+0x151;__libc_start_main+0x8b'
49f17c87cd47757c,'__libc_start_main+0x8b'
5f147a2238f5698,'G1ServiceThread::run_service()+0x28;ConcurrentGCThread::run()+0x1f;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
c05b5fbaaebeee9c,'G1CollectedHeap::allocate_new_tlab(unsigned long, unsigned long, unsigned long*)+0xdd;MemAllocator::mem_allocate_inside_tlab_slow(MemAllocator::Allocation&) const+0x1bf;MemAllocator::allocate() const+0xe7;InstanceKlass::allocate_instance(JavaThread*)+0x45;OptoRuntime::new_instance_C(Klass*, JavaThread*)+0x182'
287055fea871cf6c,'Mutex::lock_contended(Thread*)+0x9b;Mutex::lock()+0x4b;G1CollectedHeap::attempt_allocation_slow(unsigned int, unsigned long)+0xa7;G1CollectedHeap::allocate_new_tlab(unsigned long, unsigned long, unsigned long*)+0xdd;MemAllocator::mem_allocate_inside_tlab_slow(MemAllocator::Allocation&) const+0x1bf;MemAllocator::allocate() const+0xe7;InstanceKlass::allocate_objArray(int, int, JavaThread*)+0x140;OptoRuntime::new_array_C(Klass*, int, JavaThread*)+0x7a'
4cb1c922fc53bf3b,'detoast_attr+0x115;vector_cmp+0x17;tuplesort_puttuple_common+0x1b3;tuplesort_putdatum+0x67;standard_ExecutorRun+0x163'
71cc48a895d82154,''
a7b492916d10b4d5,'_PyEval_EvalFrameDefault+0xae23;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;_PyEval_EvalFrameDefault+0x4cb0'
5ba695fc61bdd993,'PyObject_Call+0x6c;_PyEval_EvalFrameDefault+0x4cb0;PyObject_Vectorcall+0x35;_PyEval_EvalFrameDefault+0xadf;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;PyObject_Call+0x115;_PyEval_EvalFrameDefault+0x4cb0;_PyEval_EvalFrameDefault+0x4cb0'
3e745ff319c66d3f,'_PyObject_MakeTpCall+0x75;PyObject_VectorcallDict+0xb8;PyObject_Vectorcall+0x35;_PyEval_EvalFrameDefault+0xadf;PyEval_EvalCode+0x15b;PyImport_ImportFrozenModuleObject+0x8b;PyImport_ImportFrozenModule+0x26;Py_InitializeFromConfig+0x41;Py_BytesMain+0x2d'
515f1db46aa5050c,'HandleClientInput+0x9e;main+0xbef;__libc_start_main+0x8b;_start+0x25'
65b44c7332463cda,'Log_files_capacity::update(Log_files_dict const&, unsigned long, unsigned long)+0x44;log_files_governor(log_t*)+0xc8'
5b0ec25a836c197b,''
cf2f77f90c69eb98,''
e7a7014bd5166fda,''
9681dc3ea5ea431a,''
21db71e0492c343d,''
2e68fdb5df842697,''
cbae27c069d39e20,''
2315b4cf9e72fe69,''
300378452ee41316,''
fd7fb08c759fcc42,''
63de91729795d71e,''
d6676bdbd89695f8,''
cccf6822e8b035e4,''
bd1dcbed7903362a,''
6887a49a1a23e773,''
bab64d491883cf6d,'pg_stat_get_activity+0x4b5;ExecMakeTableFunctionResult+0x3ec;standard_ExecutorRun+0x163;SPI_execute+0xd5;pgsentinel_main+0x19d;StartBackgroundWorker+0x22d;PostmasterMain+0xdc9;main+0x227'
306d4d70b8dbd787,'G1ConcurrentRefineThread::run_service()+0x1e3;ConcurrentGCThread::run()+0x1f;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
2bee66f37bacc2cd,'VM_G1CollectForAllocation::doit()+0x58;VM_Operation::evaluate()+0xfc;VMThread::evaluate_operation(VM_Operation*)+0x144;VMThread::inner_execute(VM_Operation*)+0x33b;VMThread::run()+0xb7;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
c7b28cf271050fed,'detoast_attr+0x115;vector_cmp+0x24;tuplesort_puttuple_common+0x1b3;tuplesort_putdatum+0x67;standard_ExecutorRun+0x163'
b6d655cd23a219f3,'__libc_start_main+0x8b'
db323479cb769885,'fio_backend+0x134;main+0xae;__libc_start_main+0x8b;_start+0x25'
8d7f5623379810f6,''
6937c7445f9913ac,'qsort_r+0xad;PyModule_ExecDef+0x115;_PyEval_EvalFrameDefault+0x4cb0;PyObject_CallMethodObjArgs+0xe3;PyImport_ImportModuleLevelObject+0x395;_PyEval_EvalFrameDefault+0x5ba0;PyEval_EvalCode+0x15b;PyObject_Vectorcall+0x35;_PyEval_EvalFrameDefault+0xadf'
97369616f5b04be1,'fork_process+0x4a;StartAutoVacWorker+0xd;PostmasterMain+0xdc9;main+0x227;__libc_start_main+0x8b;_start+0x25'
c60678473b5bb649,'transaction_add_job_and_dependencies+0x1062;transaction_add_job_and_dependencies+0xf6a;transaction_add_job_and_dependencies+0xf6a;transaction_add_job_and_dependencies+0xf6a;transaction_add_job_and_dependencies+0x1062;manager_add_job+0x1bd;sd_event_dispatch+0x12d;sd_event_run+0xb8;manager_loop+0x4e0;__libc_start_main+0x8b'
66264ab6ba0df1f5,'PyGC_Collect+0x58;Py_FinalizeEx+0x9c;Py_RunMain+0x281;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
9122d63de898d980,''
3c5c0de309d189dc,''
3054c9a0804cef8b,''
8663846641ed9b7,''
ff52f416368ee764,''
7cbea5a80b98d8f3,''
9d6baca9e14119d,''
2184e6fc112dd3a5,''
b0c68004ce1d1513,''
3c6e66ebb51ff63,''
c0abc9f956b1126,''
58de11a14f43684b,''
646ddb7a0dcd0c44,''
9319a8face769773,''
2cc767a0a1ae4306,''
68d32a328caf308d,''
d8cf6f89b1d14a03,''
762644531bc3603b,''
92c036c3b87a888d,''
26a14f366b024d1c,''
509416dab71e288d,''
f6684b5926192b96,''
a5e03d1fbfce2bf8,''
784b789947c5c315,''
1ae400f0916ca1ac,''
d7a5097ffa93278a,''
626d731006acdd08,''
5edc58f949273f15,''
18bb09be4b2650ab,'StartBackgroundWorker+0x22d;PostmasterMain+0xdc9;main+0x227;__libc_start_main+0x8b;_start+0x25'
2012a2241a45256,'G1YoungCollector::collect()+0x450;G1CollectedHeap::do_collection_pause_at_safepoint_helper()+0xfa;G1CollectedHeap::do_collection_pause_at_safepoint()+0x2f;VM_G1CollectForAllocation::doit()+0x60;VM_Operation::evaluate()+0xfc;VMThread::evaluate_operation(VM_Operation*)+0x144;VMThread::inner_execute(VM_Operation*)+0x33b;VMThread::run()+0xb7;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
a2be26609a1dc080,'systable_getnext_ordered+0x31;heap_fetch_toast_slice+0x26d;detoast_attr+0x115;vector_cmp+0x17;tuplesort_puttuple_common+0x1b3;tuplesort_putdatum+0x67'
708f187bce156e28,'__libc_start_main+0x8b'
c038ecab832bd625,'PyNumber_Subtract+0x92;_PyEval_EvalFrameDefault+0x201e;PyEval_EvalCode+0x15b;_PyRun_SimpleFileObject+0x1aa;_PyRun_AnyFileObject+0x4f;Py_RunMain+0x3b5;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
92f54c9bed9af9e5,'PyUnicode_FSConverter+0x117;_PyEval_EvalFrameDefault+0x3f56;_PyObject_Call_Prepend+0xc2;_PyObject_MakeTpCall+0x75;_PyEval_EvalFrameDefault+0xadf;PyObject_CallMethodObjArgs+0xe3;PyImport_ImportModuleLevelObject+0x395;_PyEval_EvalFrameDefault+0x4cb0;PyObject_CallMethodObjArgs+0xe3;PyImport_ImportModuleLevelObject+0x5eb;_PyEval_EvalFrameDefault+0x5ba0'
9474cf887f7446ef,'ReadBufferExtended+0x8b;heapgetpage+0x59;heap_getnextslot+0x2d;systable_getnext+0x122;RelationInitIndexAccessInfo+0xa4;RelationIdGetRelation+0xcd;relation_open+0x55;systable_beginscan+0x21d;ApplySetting+0xe4;InitPostgres+0x5f3;PostmasterMain+0xdc9;main+0x227'
8e5cf5b9e4eb24d5,'sd_event_dispatch+0x12d;sd_event_run+0xb8;manager_loop+0x4e0;__libc_start_main+0x8b'
e7ba30a9e32e17d0,''
cd20060dde68ff81,''
69912fa553bafdf2,''
ad4e99ce2043dcc7,''
8e86abef849db4f4,''
f2d8eb45093899cd,''
ba0520a9fbffea75,''
7585b7eb47f6c34e,''
f1736bc83dfd01cd,''
9b6953345d075d52,''
460fd18278b5365e,'parse_analyze_fixedparams+0xe2;pg_analyze_and_rewrite_fixedparams+0x31;SPI_execute+0xd5;pgsentinel_main+0x19d;StartBackgroundWorker+0x22d;PostmasterMain+0xdc9;main+0x227;__libc_start_main+0x8b;_start+0x25'
62b2f6a6c63d6418,'os::vsnprintf(char*, unsigned long, char const*, __va_list_tag*)+0x28;outputStream::do_vsnprintf_and_write_with_automatic_buffer(char const*, __va_list_tag*, bool)+0x7c;outputStream::print_cr(char const*, ...)+0x18f;ReferenceProcessorPhaseTimes::print_phase(ReferenceProcessor::RefProcPhases, unsigned int) const+0xfa;ReferenceProcessorPhaseTimes::print_all_references(unsigned int, bool) const+0xc9;G1GCPhaseTimes::print_post_evacuate_collection_set(bool) const+0x105;G1GCPhaseTimes::print(bool)+0xd2;G1YoungCollector::collect()+0x4de;G1CollectedHeap::do_collection_pause_at_safepoint_helper()+0xfa;G1CollectedHeap::do_collection_pause_at_safepoint()+0x2f;VM_G1CollectForAllocation::doit()+0x60;VM_Operation::evaluate()+0xfc;VMThread::evaluate_operation(VM_Operation*)+0x144;VMThread::inner_execute(VM_Operation*)+0x33b;VMThread::run()+0xb7;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
540c92ef37ff87ff,'AllocSetReset+0x70;MemoryContextResetOnly+0x49;AllocSetDelete+0x105;MemoryContextDelete+0x25;MemoryContextDelete+0x25;AtAbort_Portals+0xe5;AbortCurrentTransaction+0x38;PostgresMain+0x778;PostmasterMain+0xdc9;main+0x227;__libc_start_main+0x8b;_start+0x25'
4eac13ee9c18042f,''
326b8cf1dd36b54b,'_PyEval_EvalFrameDefault+0x3f56;PyEval_EvalCode+0x15b;_PyEval_EvalFrameDefault+0x3f56;PyObject_CallMethodObjArgs+0xe3;PyImport_ImportModuleLevelObject+0x395;PyObject_CallFunction+0x126;PyImport_Import+0xb8;PyImport_ImportModule+0x24;Py_InitializeFromConfig+0x6e;Py_BytesMain+0x2d'
8bfbc40df1d13b07,'vac_update_datfrozenxid+0x162;PostmasterMain+0xdc9;main+0x227;__libc_start_main+0x8b;_start+0x25'
f66765de3eacd327,''
914436301210c7f5,'sh_set_lines_and_columns+0x4d;_rl_get_screen_size+0x105;rl_resize_terminal+0x3f;_rl_signal_handler+0x279;rl_getc+0x18b;rl_read_key+0x1a6;readline_internal_char+0x94;readline+0x65;yyparse+0x4ff;parse_command+0x50;read_command+0x89;reader_loop+0x167;main+0x190b;__libc_start_main+0x8b;_start+0x25'
e0ba4a6ed5d7c976,''
badc00be04bc984f,''
b722a2cd629424fe,'__libc_start_main+0x8b'
8ccae091bb19c7ba,''
1ba7f5f32b0fdd2c,'pthread_cond_timedwait+0x23e;PlatformEvent::park_nanos(long)+0x139;JavaThread::sleep_nanos(long)+0x63'
93e282bb6f668efe,'LWLockAcquire+0xc6;ReadBufferExtended+0x8b;heapgetpage+0x59;heap_getnextslot+0x2d;standard_ExecutorRun+0x163;ParallelQueryMain+0x387;ParallelWorkerMain+0x7d7;StartBackgroundWorker+0x22d'
7a3ec9fe7d318e7d,''
d613f8e83af477af,''
ebacb6fcd8a27f87,''
679a68f467b1f991,'mdread+0x54;ReadBufferExtended+0x8b;heapgetpage+0x59;heap_getnextslot+0x57'
37102fccb52715e,'mdread+0x54;ReadBufferExtended+0x8b;heapgetpage+0x59;heap_getnextslot+0x2d'
f0a345be08f815a4,''
f389d4dd044801c0,''
731ff9fe5fc53d0d,''
f65247c78408b136,'__libc_start_main+0x8b'
50a97aea11f6b0df,''
1473d9bd3c55922a,'__libc_start_main+0x8b'
34efd8116edc5510,''
71b291cad4c31c47,''
40cdea1080419925,''
53ead804eccde6ac,''
70bf263b1f821f17,''
e67904ea559ae137,''
82dfd501765d94a7,''
5d3fb43b146e9c77,'__libc_start_main+0x8b'
a93ccf2e5f6ef1c0,'__libc_fcntl64+0x45;Java_sun_nio_ch_IOUtil_configureBlocking+0x6f'
50531d06397877ff,''
f579e5de3d1942a7,''
1c021a9ba77f5563,''
553c8d0128d1214f,''
2589b0e7d7c9abd,'io_u_queued_complete+0x7a;fio_backend+0x134;main+0xae;__libc_start_main+0x8b;_start+0x25'
b86134fcb8486ac7,''
19f120b268330d09,''
aa6bf9eea329737f,'__libc_start_main+0x8b'
c3cb604ff7bdaa79,''
536fcf66ed7ad9f,''
24be8f6ff6bb9846,'pthread_cond_timedwait+0x23e;PlatformEvent::park_nanos(long)+0x107;JavaThread::sleep_nanos(long)+0xa4;JVM_Sleep+0x1c5'
53aa7a783e2eec5f,''
776c80a24abbcae6,'__libc_fcntl64+0x45'
fbc27cec2cc6b81f,''
a123d4e9dfcb20a7,''
85d15f8b0af25faa,'__libc_start_main+0x8b'
525c41f4bce2c991,'__libc_start_main+0x8b'
733cbd030ecb72df,''
601ca9d6e98c71c2,'__libc_start_main+0x8b'
3f971c344b373533,'pthread_cond_timedwait+0x115;PlatformMonitor::wait(unsigned long)+0x60;clock_gettime+0x1d;Mutex::lock_without_safepoint_check()+0x2a;WatcherThread::sleep() const+0x7f;WatcherThread::run()+0x29;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
d4aab55722173faa,'__libc_start_main+0x8b'
45066fc60175831f,''
4f4515e8990571c2,'__libc_start_main+0x8b'
4e9ed622f6f29a68,'__libc_fcntl64+0x45;Java_sun_nio_ch_IOUtil_configureBlocking+0x6f'
eae884ea5d2457b7,''
ea5e400bcfe0a581,''
8092b5e24054cb78,''
93cf238fa382037f,'__libc_start_main+0x8b'
246ae9f52b013faa,'__libc_start_main+0x8b'
8126859758308991,'__libc_start_main+0x8b'
53201205258ff1c2,'__libc_start_main+0x8b'
6ffe09ea1b78bfaa,'__libc_start_main+0x8b'
b0fbc4f792b70d77,''
497a14ff61d5af67,''
dfdd158a1e554,'__libc_start_main+0x8b'
2ba9d50e7a2cd2a7,''
983d21c3198ae661,''
87bb34eb679e58c7,''
dc1837c00ba35cf1,''
40a094fd9fcc1ae7,''
679ecb6a1c30aae6,'Matcher::match_tree(Node const*)+0x1ca;Matcher::xform(Node*, int)+0x77b;Matcher::match()+0x883;Compile::Code_Gen()+0xbd;Compile::Compile(ciEnv*, ciMethod*, int, Options, DirectiveSet*)+0x1476;C2Compiler::compile_method(ciEnv*, ciMethod*, int, bool, DirectiveSet*)+0x19d;CompileBroker::invoke_compiler_on_method(CompileTask*)+0xc73;CompileBroker::compiler_thread_loop()+0x6d8;JavaThread::thread_main_inner()+0x1e6;Thread::call_run()+0xa7;thread_native_entry(Thread*)+0xd5'
765a278a1f5fa013,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
b4b6bc43b047e176,'MemAllocator::allocate() const+0xe7'
416b0a4be49bc394,'PyObject_IS_GC+0x2f;PyGC_Collect+0x58;Py_FinalizeEx+0x9c;Py_RunMain+0x281;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
9d012efa4639f376,''
2bc75cf4fd5f00bf,''
2fd7c5fac63f3e5c,'pkgDebianIndexFile::Merge(pkgCacheGenerator&, OpProgress*)+0xc5d;pkgCacheFile::BuildCaches(OpProgress*, bool)+0x20c;DoUpdate()+0x29f;CommandLine::DispatchArg(CommandLine::Dispatch const*, bool)+0x4f;DispatchCommandLine(CommandLine&, std::vector<CommandLine::Dispatch, std::allocator<CommandLine::Dispatch> > const&)+0x36;__libc_start_main+0x8b'
be589a6dcb5a7323,'pkgDepCache::DependencyState(pkgCache::DepIterator const&)+0x54;pkgDepCache::Update(OpProgress*)+0x16;pkgDepCache::Init(OpProgress*)+0x3e0;pkgCacheFile::BuildDepCache(OpProgress*)+0x95;pkgCacheFile::Open(OpProgress*, bool)+0x42;_PyObject_MakeTpCall+0x75;_PyEval_EvalFrameDefault+0xadf;_PyObject_Call_Prepend+0x18a;_PyObject_MakeTpCall+0x13e;_PyEval_EvalFrameDefault+0xadf;PyEval_EvalCode+0x15b;_PyRun_SimpleFileObject+0x1aa;_PyRun_AnyFileObject+0x4f'
8846d96261f0302b,'pkgDepCache::UpdateVerState(pkgCache::PkgIterator const&)+0xbb;pkgDepCache::Update(OpProgress*)+0x16;pkgDepCache::Init(OpProgress*)+0x45a;PyObject_Vectorcall+0x35;_PyEval_EvalFrameDefault+0xadf;PyEval_EvalCode+0x15b;_PyRun_SimpleFileObject+0x1aa;_PyRun_AnyFileObject+0x4f;Py_RunMain+0x3b5;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
a3e3ee213fc15255,'pthread_cond_wait+0x20d;__libc_start_main+0x8b'
200736fc67b12789,''
854054ffc7678e27,''
5da06d7bba12d5c1,''
457c1cf6dc0d22ff,''
2b0d2cf86222a12f,''
d3cb05f0a0743c5f,''
8a352bdb2a2fff0,'__libc_fcntl64+0x45'
9d469dbdad5eaf56,'__libc_start_main+0x8b'
d0851465b0bc8541,'__libc_start_main+0x8b'
765b45171f652420,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
a932eea8664db291,''
47c52b50dc2070c9,''
3995a0cd2b425180,'pthread_cond_timedwait+0x23e;PlatformEvent::park_nanos(long)+0x107;JavaThread::sleep_nanos(long)+0xa4'
6302b0e9eefa1795,'td_io_commit+0x73;td_io_queue+0x3e4;fio_backend+0x134;main+0xae;__libc_start_main+0x8b;_start+0x25'
b9c34d089fa2198f,''
765bb7ec1f64ec0d,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
2bc3357d3aee6c4c,''
86348d0f1406894f,''
dc3433e1d181c592,'Buf_fetch_normal::get(buf_block_t*&)+0x3e0;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308'
de29e330d3f6d971,'ha_innobase::general_fetch(unsigned char*, unsigned int, unsigned int)+0xd0;handler::ha_index_next_same(unsigned char*, unsigned char const*, unsigned int)+0x70;RefIterator<false>::Read()+0x4a;NestedLoopIterator::Read()+0x32;AggregateIterator::Read()+0x3b7;Query_expression::ExecuteIteratorQuery(THD*)+0x338;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
56fa57051c4ce81c,'__libc_fcntl64+0x45;Java_sun_nio_ch_IOUtil_configureBlocking+0x3b'
e30c87bc2da042d1,'AggregateIterator::Read()+0x3b7;Query_expression::ExecuteIteratorQuery(THD*)+0x338;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
c026e67205acf6f7,''
c023967205a75607,''
bf8c98e2f10415ad,'mtr_t::commit()+0x72'
25bd175a6cce4949,'row_sel_store_mysql_rec(unsigned char*, row_prebuilt_t*, unsigned char const*, dtuple_t const*, bool, dict_index_t const*, dict_index_t const*, unsigned long const*, bool, lob::undo_vers_t*, mem_block_info_t*&)+0x378;row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x2484'
9370b77c381a4032,'row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x663'
936cc27c381386e3,'row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x274'
4f5f9ee3e2f572fa,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
9c6bd71c50f27011,'NestedLoopIterator::Read()+0x32;AggregateIterator::Read()+0x3b7;Query_expression::ExecuteIteratorQuery(THD*)+0x338;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
e62836bf7e53e871,''
e209adc7c7a2e64f,'buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308'
